# z_prime
# photon
# SDSS z', 1.2 airmasses 
 7900.   0.000
 8000.   0.007
 8100.   0.040
 8200.   0.159
 8300.   0.389
 8400.   0.677
 8500.   0.874
 8600.   0.972
 8700.   0.999
 8800.   0.992
 8900.   0.972
 9000.   0.842
 9100.   0.836
 9200.   0.791
 9300.   0.633
 9400.   0.508
 9500.   0.473
 9600.   0.471
 9700.   0.507
 9800.   0.443
 9900.   0.391
10000.   0.321
10100.   0.252
10200.   0.188
10300.   0.132
10400.   0.087
10500.   0.055
10600.   0.035
10700.   0.021
10800.   0.012
10900.   0.007
11000.   0.004
11100.   0.000
